timestamp_utc,pm1_0,pm2_5,pm10,aqi_api,aqi_sensor
2026-02-24T16:04:04Z,46,65,66,62,156
2026-02-24T16:09:04Z,47,66,71,62,156
2026-02-24T16:14:05Z,43,61,62,62,154
2026-02-24T16:19:05Z,47,66,68,62,156
2026-02-24T16:24:06Z,44,62,64,62,154
2026-02-24T16:29:06Z,47,69,72,62,158
2026-02-24T16:34:07Z,49,68,69,62,157
2026-02-24T16:39:07Z,49,67,71,62,157
2026-02-24T16:44:08Z,51,70,71,62,158
2026-02-24T16:49:09Z,47,65,68,62,156
2026-02-24T16:54:09Z,48,66,69,62,156
2026-02-24T16:59:10Z,50,72,75,62,160
2026-02-24T17:04:10Z,48,66,67,62,156
2026-02-24T17:09:11Z,47,68,70,62,157
2026-02-24T17:14:11Z,48,69,71,62,158
2026-02-24T17:19:12Z,50,73,75,62,160
2026-02-24T17:24:12Z,43,62,63,62,154
2026-02-24T17:29:13Z,40,58,59,62,152
2026-02-24T17:34:13Z,36,51,55,62,139
2026-02-24T17:39:15Z,38,54,56,62,147
2026-02-24T17:44:15Z,45,59,60,62,153
2026-02-24T17:49:16Z,38,53,55,62,144
2026-02-24T17:54:16Z,41,58,60,62,152
2026-02-24T17:59:17Z,47,66,68,62,156
2026-02-24T18:04:17Z,53,73,73,62,160
2026-02-24T18:09:18Z,50,67,70,62,157
2026-02-24T18:14:18Z,52,76,78,62,162
2026-02-24T18:19:19Z,46,63,64,62,155
2026-02-24T18:24:19Z,45,63,65,62,155
2026-02-24T18:29:20Z,49,67,70,62,157
2026-02-24T18:34:20Z,49,68,70,62,157
2026-02-24T18:39:21Z,49,69,73,61,158
2026-02-24T18:44:21Z,56,78,80,61,163
2026-02-24T18:49:22Z,47,71,73,61,159
2026-02-24T18:54:22Z,46,66,70,61,156
2026-02-24T18:59:23Z,38,53,57,61,144
2026-02-24T19:04:23Z,31,45,46,61,124
2026-02-24T19:09:24Z,27,34,37,61,97
2026-02-24T19:14:24Z,32,45,46,61,124
2026-02-24T19:19:25Z,34,51,51,61,139
2026-02-24T19:24:26Z,36,50,53,61,137
2026-02-24T19:29:26Z,34,47,48,61,129
2026-02-24T19:34:27Z,29,42,43,61,117
2026-02-24T19:39:27Z,24,35,37,61,99
2026-02-24T19:44:28Z,24,35,36,61,99
2026-02-24T19:49:29Z,27,36,37,61,102
2026-02-24T19:54:29Z,27,38,38,61,107
2026-02-24T19:59:30Z,25,34,35,61,97
2026-02-24T20:04:30Z,23,32,33,61,93
2026-02-24T20:09:31Z,25,34,35,61,97
2026-02-24T20:14:31Z,23,30,31,61,89
2026-02-24T20:19:32Z,20,25,25,61,78
2026-02-24T20:24:33Z,22,29,30,61,87
2026-02-24T20:29:33Z,21,29,30,61,87
2026-02-24T20:34:34Z,22,28,31,61,84
2026-02-24T20:39:34Z,21,28,28,61,84
2026-02-24T20:44:35Z,16,24,26,61,76
2026-02-24T20:49:36Z,17,24,24,61,76
2026-02-24T20:54:36Z,20,27,27,61,82
2026-02-24T20:59:37Z,17,23,24,61,74
2026-02-24T21:04:37Z,17,23,23,61,74
2026-02-24T21:09:38Z,11,20,23,61,68
2026-02-24T21:14:38Z,11,21,22,61,70
2026-02-24T21:19:39Z,14,23,24,61,74
2026-02-24T21:24:39Z,14,22,23,61,72
2026-02-24T21:29:40Z,16,25,25,61,78
2026-02-24T21:34:41Z,15,23,24,61,74
2026-02-24T21:39:42Z,20,25,27,64,78
2026-02-24T21:44:42Z,20,25,29,64,78
2026-02-24T21:49:43Z,22,28,29,64,84
2026-02-24T21:54:43Z,22,28,29,64,84
2026-02-24T21:59:44Z,20,27,28,64,82
2026-02-24T22:04:45Z,22,30,31,64,89
2026-02-24T22:09:45Z,23,31,32,64,91
2026-02-24T22:14:46Z,23,32,33,64,93
2026-02-24T22:19:46Z,22,29,30,64,87
2026-02-24T22:24:47Z,22,30,31,64,89
2026-02-24T22:29:47Z,23,30,32,64,89
2026-02-24T22:34:48Z,21,28,29,64,84
2026-02-24T22:39:48Z,23,31,32,64,91
2026-02-24T22:44:49Z,22,28,31,64,84
2026-02-24T22:49:49Z,22,28,29,64,84
2026-02-24T22:54:50Z,22,29,31,64,87
2026-02-24T22:59:51Z,23,31,34,64,91
2026-02-24T23:04:51Z,23,31,34,64,91
2026-02-24T23:09:52Z,23,35,35,64,99
2026-02-24T23:14:52Z,25,36,37,64,102
2026-02-24T23:19:53Z,29,39,42,64,110
2026-02-24T23:24:53Z,31,43,45,64,119
2026-02-24T23:29:54Z,32,43,45,64,119
2026-02-24T23:34:54Z,32,46,48,,127
2026-02-24T23:40:04Z,34,45,47,64,124
2026-02-24T23:45:05Z,35,50,51,64,137
2026-02-24T23:50:05Z,33,44,47,64,122
2026-02-24T23:55:06Z,33,50,50,64,137
2026-02-25T00:00:06Z,34,50,53,64,137
2026-02-25T00:05:07Z,36,51,53,64,139
2026-02-25T00:10:07Z,37,51,54,64,139
2026-02-25T00:15:08Z,40,56,58,64,151
2026-02-25T00:20:08Z,45,63,65,64,155
2026-02-25T00:25:09Z,51,71,73,64,159
2026-02-25T00:30:09Z,67,91,93,64,169
2026-02-25T00:35:10Z,68,96,100,64,172
2026-02-25T00:40:11Z,61,82,86,68,165
2026-02-25T00:45:11Z,57,83,86,68,165
2026-02-25T00:50:12Z,58,79,81,68,163
2026-02-25T00:55:12Z,50,70,76,68,158
2026-02-25T01:00:13Z,52,75,77,68,161
2026-02-25T01:05:13Z,51,74,75,68,161
2026-02-25T01:10:14Z,54,78,80,68,163
2026-02-25T01:15:14Z,53,75,77,68,161
2026-02-25T01:20:15Z,51,70,73,68,158
2026-02-25T01:25:15Z,36,54,56,68,147
2026-02-25T01:30:16Z,28,44,45,68,122
2026-02-25T01:35:16Z,27,39,39,68,110
2026-02-25T01:40:19Z,25,34,35,68,97
2026-02-25T01:45:20Z,26,36,36,68,102
2026-02-25T01:50:20Z,24,34,35,68,97
2026-02-25T01:55:21Z,24,34,34,68,97
2026-02-25T02:00:21Z,23,33,34,68,95
2026-02-25T02:05:22Z,23,33,33,68,95
2026-02-25T02:10:22Z,23,32,32,68,93
2026-02-25T02:15:23Z,22,32,32,68,93
2026-02-25T02:20:23Z,23,32,32,68,93
2026-02-25T02:25:24Z,22,32,32,68,93
2026-02-25T02:30:24Z,22,32,33,68,93
2026-02-25T02:35:25Z,23,30,31,68,89
2026-02-25T02:40:26Z,23,31,32,68,91
2026-02-25T02:45:26Z,21,30,31,68,89
2026-02-25T02:50:27Z,22,28,31,68,84
2026-02-25T02:55:27Z,21,29,30,68,87
2026-02-25T03:00:28Z,22,31,31,68,91
2026-02-25T03:05:28Z,25,36,36,68,102
2026-02-25T03:10:29Z,27,35,38,68,99
2026-02-25T03:15:29Z,27,40,41,68,112
2026-02-25T03:20:30Z,29,39,41,68,110
2026-02-25T03:25:31Z,28,39,39,68,110
2026-02-25T03:30:31Z,27,38,40,68,107
2026-02-25T03:35:32Z,28,39,40,68,110
2026-02-25T03:40:32Z,28,38,39,64,107
2026-02-25T03:45:33Z,27,39,39,64,110
2026-02-25T03:50:33Z,26,39,40,64,110
2026-02-25T03:55:34Z,28,39,40,64,110
2026-02-25T04:00:35Z,28,39,40,64,110
2026-02-25T04:05:35Z,25,37,38,64,105
2026-02-25T04:10:36Z,28,37,39,64,105
2026-02-25T04:15:36Z,29,38,38,64,107
2026-02-25T04:20:37Z,26,36,38,64,102
2026-02-25T04:25:37Z,27,38,38,64,107
2026-02-25T04:30:38Z,26,36,36,64,102
2026-02-25T04:35:38Z,26,36,36,64,102
2026-02-25T04:40:39Z,27,38,38,64,107
2026-02-25T04:45:39Z,25,37,37,64,105
2026-02-25T04:50:40Z,27,39,39,64,110
2026-02-25T04:55:41Z,27,36,38,64,102
2026-02-25T05:00:41Z,28,38,39,64,107
2026-02-25T05:05:42Z,27,38,39,64,107
2026-02-25T05:10:42Z,28,34,36,64,97
2026-02-25T05:15:43Z,28,36,38,64,102
2026-02-25T05:20:43Z,27,37,38,64,105
2026-02-25T05:25:44Z,25,36,40,64,102
2026-02-25T05:30:45Z,25,38,38,64,107
2026-02-25T05:35:45Z,27,37,40,64,105
2026-02-25T05:40:46Z,27,37,38,64,105
2026-02-25T05:45:46Z,25,36,38,64,102
2026-02-25T05:50:47Z,27,38,42,64,107
2026-02-25T05:55:47Z,27,38,39,64,107
2026-02-25T06:00:48Z,27,36,40,64,102
2026-02-25T06:05:48Z,27,37,40,64,105
2026-02-25T06:10:49Z,28,37,38,64,105
2026-02-25T06:15:50Z,27,39,40,64,110
2026-02-25T06:20:50Z,28,39,39,64,110
2026-02-25T06:25:51Z,25,38,41,,107
2026-02-25T06:31:01Z,29,38,39,64,107
2026-02-25T06:36:01Z,29,39,41,64,110
2026-02-25T06:41:02Z,28,37,39,64,105
2026-02-25T06:46:02Z,29,37,39,64,105
2026-02-25T06:51:03Z,25,36,37,64,102
2026-02-25T06:56:03Z,25,37,39,64,105
2026-02-25T07:01:04Z,28,39,40,64,110
2026-02-25T07:06:04Z,29,37,40,,105
2026-02-25T07:11:14Z,29,38,40,64,107
2026-02-25T07:16:15Z,28,40,42,64,112
2026-02-25T07:21:15Z,25,41,42,64,115
2026-02-25T07:26:16Z,28,38,40,64,107
2026-02-25T07:31:17Z,27,37,40,64,105
2026-02-25T07:36:18Z,27,39,39,64,110
2026-02-25T07:41:18Z,29,38,38,,107
2026-02-25T07:46:28Z,25,40,40,64,112
2026-02-25T07:51:29Z,28,39,41,64,110
2026-02-25T07:56:29Z,29,39,40,64,110
2026-02-25T08:01:30Z,28,39,42,64,110
2026-02-25T08:06:30Z,29,37,38,64,105
2026-02-25T08:11:31Z,27,38,40,64,107
2026-02-25T08:16:31Z,28,39,40,64,110
2026-02-25T08:21:32Z,28,37,37,64,105
2026-02-25T08:26:32Z,27,38,38,64,107
2026-02-25T08:31:33Z,29,41,43,64,115
2026-02-25T08:36:34Z,29,38,39,64,107
2026-02-25T08:41:34Z,28,38,41,64,107
2026-02-25T08:46:35Z,29,39,39,64,110
2026-02-25T08:51:35Z,29,40,41,64,112
2026-02-25T08:56:36Z,28,39,40,64,110
2026-02-25T09:01:36Z,30,39,40,64,110
2026-02-25T09:06:37Z,30,44,44,64,122
2026-02-25T09:11:37Z,29,39,40,64,110
2026-02-25T09:16:38Z,31,42,44,64,117
2026-02-25T09:21:38Z,28,41,42,64,115
2026-02-25T09:26:39Z,27,38,42,64,107
2026-02-25T09:31:39Z,29,42,42,64,117
2026-02-25T09:36:40Z,29,40,40,64,112
2026-02-25T09:41:41Z,28,39,42,61,110
2026-02-25T09:46:41Z,29,40,40,61,112
2026-02-25T09:51:42Z,29,41,42,61,115
2026-02-25T09:56:42Z,27,39,40,61,110
2026-02-25T10:01:43Z,29,38,39,61,107
2026-02-25T10:06:44Z,28,41,41,61,115
2026-02-25T10:11:45Z,28,40,41,61,112
2026-02-25T10:16:45Z,28,39,41,61,110
2026-02-25T10:21:47Z,27,39,40,61,110
2026-02-25T10:26:47Z,29,41,43,61,115
2026-02-25T10:31:48Z,27,38,38,61,107
2026-02-25T10:36:49Z,28,38,41,61,107
2026-02-25T10:41:49Z,28,39,42,61,110
2026-02-25T10:46:50Z,28,37,38,61,105
2026-02-25T10:51:51Z,28,37,39,61,105
2026-02-25T10:56:51Z,25,37,37,61,105
2026-02-25T11:01:52Z,28,39,39,61,110
2026-02-25T11:06:53Z,28,34,37,61,97
2026-02-25T11:11:53Z,25,38,39,61,107
2026-02-25T11:16:54Z,28,35,37,61,99
2026-02-25T11:21:54Z,24,35,38,61,99
2026-02-25T11:26:55Z,25,37,37,61,105
2026-02-25T11:31:56Z,27,37,38,61,105
2026-02-25T11:36:56Z,25,37,38,61,105
2026-02-25T11:41:57Z,27,34,34,61,97
2026-02-25T11:46:57Z,25,35,35,61,99
2026-02-25T11:51:58Z,25,37,37,61,105
2026-02-25T11:56:58Z,23,33,37,61,95
2026-02-25T12:01:59Z,24,34,35,61,97
2026-02-25T12:07:00Z,23,33,34,61,95
2026-02-25T12:12:00Z,23,35,37,61,99
2026-02-25T12:17:01Z,25,34,35,61,97
2026-02-25T12:22:02Z,24,33,34,61,95
2026-02-25T12:27:02Z,24,31,33,61,91
2026-02-25T12:32:03Z,24,33,34,61,95
2026-02-25T12:37:03Z,24,33,35,61,95
2026-02-25T12:42:05Z,23,33,33,61,95
2026-02-25T12:47:05Z,23,33,33,61,95
2026-02-25T12:52:06Z,23,33,33,61,95
2026-02-25T12:57:06Z,23,31,32,61,91
2026-02-25T13:02:07Z,22,33,33,61,95
2026-02-25T13:07:07Z,23,32,33,61,93
2026-02-25T13:12:10Z,23,33,34,61,95
2026-02-25T13:17:10Z,23,33,33,61,95
2026-02-25T13:22:11Z,23,35,37,61,99
2026-02-25T13:27:11Z,24,31,31,61,91
2026-02-25T13:32:12Z,23,32,32,61,93
2026-02-25T13:37:12Z,23,33,33,61,95
2026-02-25T13:42:13Z,23,31,33,61,91
2026-02-25T13:47:13Z,22,32,33,61,93
2026-02-25T13:52:16Z,22,31,33,61,91
2026-02-25T13:57:17Z,22,32,33,61,93
2026-02-25T14:02:18Z,22,33,33,61,95
2026-02-25T14:07:18Z,22,32,35,61,93
2026-02-25T14:12:19Z,23,31,34,61,91
2026-02-25T14:17:19Z,23,33,34,61,95
2026-02-25T14:22:20Z,23,34,35,61,97
2026-02-25T14:27:20Z,23,34,34,61,97
2026-02-25T14:32:21Z,25,34,35,61,97
2026-02-25T14:37:22Z,24,37,37,61,105
2026-02-25T14:42:22Z,29,40,42,61,112
2026-02-25T14:47:23Z,27,40,40,61,112
2026-02-25T14:52:23Z,29,42,43,61,117
2026-02-25T14:57:24Z,33,45,46,61,124
2026-02-25T15:02:24Z,35,51,52,61,139
2026-02-25T15:07:25Z,34,48,50,61,132
2026-02-25T15:12:25Z,31,45,45,61,124
2026-02-25T15:17:26Z,35,55,55,61,149
2026-02-25T15:22:26Z,34,50,51,61,137
2026-02-25T15:27:27Z,35,50,54,61,137
2026-02-25T15:32:27Z,35,50,55,61,137
2026-02-25T15:37:28Z,35,53,55,61,144
2026-02-25T15:42:29Z,39,55,56,65,149
2026-02-25T15:47:29Z,45,65,65,65,156
2026-02-25T15:52:30Z,39,54,56,65,147
2026-02-25T15:57:30Z,45,65,67,65,156
2026-02-25T16:02:31Z,44,63,64,65,155
2026-02-25T16:07:31Z,39,58,58,65,152
2026-02-25T16:12:32Z,42,59,63,65,153
2026-02-25T16:17:32Z,44,63,65,65,155
2026-02-25T16:22:33Z,44,59,62,65,153
2026-02-25T16:27:33Z,43,64,65,65,155
2026-02-25T16:32:34Z,40,53,55,65,144
2026-02-25T16:37:34Z,39,56,58,65,151
2026-02-25T16:42:35Z,34,49,50,65,134
2026-02-25T16:47:35Z,40,56,62,65,151
2026-02-25T16:52:36Z,33,47,49,65,129
2026-02-25T16:57:37Z,40,56,56,65,151
2026-02-25T17:02:37Z,41,57,58,65,152
2026-02-25T17:07:38Z,39,57,57,65,152
2026-02-25T17:12:39Z,33,47,51,65,129
2026-02-25T17:17:39Z,35,52,54,65,142
2026-02-25T17:22:40Z,37,53,54,65,144
2026-02-25T17:27:41Z,35,50,53,65,137
2026-02-25T17:32:41Z,38,56,60,65,151
2026-02-25T17:37:42Z,38,55,56,65,149
2026-02-25T17:42:42Z,40,56,61,65,151
2026-02-25T17:47:43Z,34,53,54,65,144
2026-02-25T17:52:43Z,43,62,65,65,154
2026-02-25T17:57:44Z,37,54,55,65,147
2026-02-25T18:02:44Z,40,55,56,65,149
2026-02-25T18:07:45Z,43,62,64,65,154
2026-02-25T18:12:45Z,44,64,65,65,155
2026-02-25T18:17:46Z,38,55,57,65,149
2026-02-25T18:22:46Z,33,45,47,65,124
2026-02-25T18:27:47Z,34,52,56,65,142
2026-02-25T18:32:47Z,44,62,65,65,154
2026-02-25T18:37:48Z,41,60,65,64,153
2026-02-25T18:42:49Z,43,59,63,64,153
2026-02-25T18:47:49Z,43,65,67,64,156
2026-02-25T18:52:50Z,43,62,65,64,154
2026-02-25T18:57:50Z,45,62,65,64,154
2026-02-25T19:02:51Z,46,67,71,64,157
2026-02-25T19:07:51Z,46,67,69,64,157
2026-02-25T19:12:52Z,49,71,73,64,159
2026-02-25T19:17:52Z,49,73,74,64,160
2026-02-25T19:22:53Z,53,76,80,64,162
2026-02-25T19:27:54Z,53,77,78,64,162
2026-02-25T19:32:54Z,55,78,81,64,163
2026-02-25T19:37:55Z,56,79,80,64,163
2026-02-25T19:42:55Z,51,77,81,64,162
2026-02-25T19:47:56Z,53,77,79,64,162
2026-02-25T19:52:56Z,53,75,76,64,161
2026-02-25T19:57:57Z,52,77,79,64,162
2026-02-25T20:02:58Z,51,75,77,64,161
2026-02-25T20:07:58Z,49,72,74,64,160
2026-02-25T20:12:59Z,49,70,73,64,158
2026-02-25T20:18:00Z,50,72,73,64,160
2026-02-25T20:23:01Z,51,72,76,64,160
2026-02-25T20:28:01Z,48,70,73,64,158
2026-02-25T20:33:02Z,52,73,74,64,160
2026-02-25T20:38:02Z,51,74,74,64,161
2026-02-25T20:43:03Z,50,73,77,64,160
2026-02-25T20:48:03Z,47,70,74,64,158
2026-02-25T20:53:04Z,46,70,71,64,158
2026-02-25T20:58:04Z,45,66,67,64,156
2026-02-25T21:03:05Z,45,66,67,64,156
2026-02-25T21:08:05Z,44,63,65,64,155
2026-02-25T21:13:06Z,44,60,62,64,153
2026-02-25T21:18:07Z,43,59,60,64,153
2026-02-25T21:23:07Z,42,60,62,64,153
2026-02-25T21:28:08Z,41,57,59,64,152
2026-02-25T21:33:08Z,39,55,57,64,149
2026-02-25T21:38:09Z,40,56,56,64,151
2026-02-25T21:43:09Z,40,55,56,68,149
2026-02-25T21:48:10Z,39,54,56,68,147
2026-02-25T21:53:10Z,39,53,55,68,144
2026-02-25T21:58:11Z,34,52,53,68,142
2026-02-25T22:03:12Z,33,48,50,68,132
2026-02-25T22:08:12Z,34,48,52,68,132
2026-02-25T22:13:13Z,34,47,48,68,129
2026-02-25T22:18:13Z,33,46,49,68,127
2026-02-25T22:23:14Z,34,50,51,68,137
2026-02-25T22:28:14Z,34,46,48,68,127
2026-02-25T22:33:15Z,33,45,45,68,124
2026-02-25T22:38:16Z,33,44,45,68,122
2026-02-25T22:43:16Z,32,44,47,68,122
2026-02-25T22:48:17Z,31,45,45,68,124
2026-02-25T22:53:17Z,32,45,47,68,124
2026-02-25T22:58:18Z,31,45,45,68,124
2026-02-25T23:03:18Z,33,44,46,68,122
2026-02-25T23:08:19Z,32,45,45,68,124
2026-02-25T23:13:20Z,30,45,45,68,124
2026-02-25T23:18:20Z,31,43,43,68,119
2026-02-25T23:23:21Z,32,45,45,68,124
2026-02-25T23:28:21Z,30,44,45,68,122
2026-02-25T23:33:22Z,31,45,48,68,124
2026-02-25T23:38:22Z,31,45,45,68,124
2026-02-25T23:43:23Z,30,44,44,68,122
2026-02-25T23:48:23Z,30,42,45,68,117
2026-02-25T23:53:24Z,30,44,45,68,122
2026-02-25T23:58:25Z,31,45,47,68,124
2026-02-26T00:03:25Z,31,44,45,68,122
2026-02-26T00:08:26Z,32,45,47,68,124
2026-02-26T00:13:26Z,32,45,45,68,124
2026-02-26T00:18:27Z,32,46,46,68,127
2026-02-26T00:23:27Z,31,46,46,68,127
2026-02-26T00:28:28Z,34,45,45,68,124
2026-02-26T00:33:28Z,32,44,45,68,122
2026-02-26T00:38:29Z,33,45,46,68,124
2026-02-26T00:43:29Z,33,48,50,75,132
2026-02-26T00:48:30Z,34,48,50,75,132
2026-02-26T00:53:31Z,37,55,56,75,149
2026-02-26T00:58:31Z,43,60,63,75,153
2026-02-26T01:03:32Z,42,60,62,75,153
2026-02-26T01:08:32Z,41,61,63,75,154
2026-02-26T01:13:33Z,45,64,65,75,155
2026-02-26T01:18:33Z,48,69,71,75,158
2026-02-26T01:23:34Z,55,75,79,75,161
2026-02-26T01:28:35Z,59,83,86,75,165
2026-02-26T01:33:35Z,61,85,86,75,166
2026-02-26T01:38:36Z,61,86,87,75,167
2026-02-26T01:43:36Z,59,85,87,75,166
2026-02-26T01:48:37Z,58,84,86,75,166
2026-02-26T01:53:37Z,65,94,98,75,171
2026-02-26T01:58:38Z,69,99,102,75,173
2026-02-26T02:03:38Z,90,141,148,75,195
2026-02-26T02:08:39Z,95,152,159,75,202
2026-02-26T02:13:40Z,91,143,149,75,196
2026-02-26T02:18:41Z,85,128,133,75,188
2026-02-26T02:23:41Z,74,107,113,75,178
2026-02-26T02:48:45Z,76,118,124,75,183
2026-02-26T02:53:46Z,61,91,94,75,169
2026-02-26T02:58:46Z,58,87,89,75,167
2026-02-26T03:03:47Z,40,60,62,75,153
2026-02-26T03:08:48Z,38,55,58,75,149
2026-02-26T03:13:48Z,42,63,66,75,155
2026-02-26T03:18:49Z,52,78,84,75,163
2026-02-26T03:23:49Z,57,87,90,75,167
2026-02-26T03:28:50Z,56,82,85,75,165
2026-02-26T03:33:50Z,54,83,87,75,165
2026-02-26T03:38:51Z,46,66,69,67,156
2026-02-26T03:43:51Z,41,59,59,67,153
2026-02-26T03:48:52Z,38,59,59,67,153
2026-02-26T03:53:52Z,35,54,57,67,147
2026-02-26T03:58:53Z,34,53,55,67,144
2026-02-26T04:03:53Z,45,64,67,67,155
2026-02-26T04:08:54Z,47,69,73,67,158
2026-02-26T04:13:55Z,42,62,64,67,154
2026-02-26T04:18:55Z,44,66,67,67,156
2026-02-26T04:23:56Z,42,58,63,67,152
2026-02-26T04:28:56Z,40,57,61,67,152
2026-02-26T04:33:57Z,35,57,59,67,152
2026-02-26T04:38:58Z,38,56,57,67,151
2026-02-26T04:43:59Z,39,54,55,67,147
2026-02-26T04:49:00Z,36,54,56,67,147
2026-02-26T04:54:00Z,36,52,55,67,142
2026-02-26T04:59:01Z,35,53,53,67,144
2026-02-26T05:04:01Z,38,53,53,67,144
2026-02-26T05:09:02Z,39,53,56,67,144
2026-02-26T05:14:03Z,39,53,56,67,144
2026-02-26T05:19:03Z,40,57,57,67,152
2026-02-26T05:24:04Z,41,56,57,67,151
2026-02-26T05:29:04Z,40,56,58,67,151
2026-02-26T05:34:05Z,40,57,57,67,152
2026-02-26T05:39:06Z,36,52,52,,142
2026-02-26T05:44:16Z,36,51,52,,139
2026-02-26T05:49:26Z,36,50,54,67,137
2026-02-26T05:54:27Z,38,51,52,67,139
2026-02-26T05:59:27Z,38,54,56,67,147
2026-02-26T06:04:28Z,38,54,56,67,147
2026-02-26T06:09:28Z,40,57,61,67,152
2026-02-26T06:14:29Z,40,60,61,67,153
2026-02-26T06:19:30Z,45,67,69,67,157
2026-02-26T06:24:30Z,46,72,73,67,160
2026-02-26T06:29:31Z,52,73,76,67,160
2026-02-26T06:34:31Z,49,68,75,67,157
2026-02-26T06:39:32Z,46,66,68,66,156
2026-02-26T06:44:32Z,47,69,72,66,158
2026-02-26T06:49:33Z,48,69,72,66,158
2026-02-26T06:54:33Z,49,69,71,66,158
2026-02-26T06:59:34Z,49,71,73,66,159
2026-02-26T07:04:35Z,48,72,74,66,160
2026-02-26T07:09:35Z,51,76,78,66,162
2026-02-26T07:14:36Z,51,72,75,66,160
2026-02-26T07:19:36Z,54,76,77,66,162
2026-02-26T07:24:37Z,56,81,86,66,164
2026-02-26T07:29:38Z,56,82,83,66,165
2026-02-26T07:34:38Z,56,83,85,66,165
2026-02-26T07:39:39Z,55,77,80,66,162
2026-02-26T07:44:39Z,48,72,73,66,160
2026-02-26T07:49:41Z,50,72,74,66,160
2026-02-26T07:54:41Z,51,74,75,66,161
2026-02-26T07:59:42Z,50,71,75,66,159
2026-02-26T08:04:43Z,48,68,72,66,157
2026-02-26T08:09:43Z,46,66,67,66,156
2026-02-26T08:14:44Z,42,59,62,66,153
2026-02-26T08:19:44Z,41,60,61,66,153
2026-02-26T08:24:45Z,41,58,60,66,152
2026-02-26T08:29:45Z,40,57,60,66,152
2026-02-26T08:34:46Z,41,58,59,66,152
2026-02-26T08:39:47Z,40,56,58,66,151
2026-02-26T08:44:47Z,43,59,60,66,153
2026-02-26T08:49:48Z,41,59,61,66,153
2026-02-26T08:54:48Z,39,57,59,66,152
2026-02-26T08:59:49Z,41,58,60,66,152
2026-02-26T09:04:49Z,40,57,59,66,152
2026-02-26T09:09:50Z,38,55,55,66,149
2026-02-26T09:14:50Z,40,57,61,66,152
2026-02-26T09:19:51Z,46,68,70,66,157
2026-02-26T09:24:52Z,45,66,68,66,156
2026-02-26T09:29:52Z,46,66,68,66,156
2026-02-26T09:34:53Z,48,71,72,66,159
2026-02-26T09:39:53Z,47,68,69,61,157
2026-02-26T09:44:54Z,50,70,73,61,158
2026-02-26T09:49:55Z,51,71,74,61,159
2026-02-26T09:54:55Z,50,72,75,61,160
2026-02-26T09:59:56Z,48,66,68,61,156
2026-02-26T10:04:56Z,46,70,71,61,158
2026-02-26T10:09:57Z,48,68,72,61,157
2026-02-26T10:14:57Z,48,72,74,61,160
2026-02-26T10:19:58Z,47,68,72,61,157
2026-02-26T10:24:58Z,49,68,72,61,157
2026-02-26T10:29:59Z,50,70,70,61,158
2026-02-26T10:34:59Z,51,71,72,61,159
2026-02-26T10:40:00Z,50,73,74,61,160
2026-02-26T10:45:01Z,53,76,77,61,162
2026-02-26T10:50:01Z,54,78,79,61,163
2026-02-26T10:55:02Z,54,76,78,,162
2026-02-26T11:00:12Z,55,75,78,,161
2026-02-26T11:05:22Z,53,75,77,61,161
2026-02-26T11:10:22Z,53,78,79,61,163
2026-02-26T11:15:23Z,54,77,77,61,162
2026-02-26T11:20:23Z,56,78,81,61,163
2026-02-26T11:25:24Z,56,78,79,61,163
2026-02-26T11:30:24Z,55,77,78,61,162
2026-02-26T11:35:25Z,56,77,81,61,162
2026-02-26T11:40:25Z,57,80,81,61,164
2026-02-26T11:45:26Z,56,79,79,61,163
2026-02-26T11:50:26Z,56,78,81,61,163
2026-02-26T11:55:27Z,56,77,81,61,162
2026-02-26T12:00:28Z,62,86,87,61,167
2026-02-26T12:05:28Z,68,94,94,61,171
2026-02-26T12:10:29Z,71,98,101,61,173
2026-02-26T12:15:29Z,72,99,100,61,173
2026-02-26T12:20:30Z,67,93,96,61,170
2026-02-26T12:25:30Z,67,95,97,61,171
2026-02-26T12:30:31Z,64,90,97,61,169
2026-02-26T12:35:31Z,61,86,88,61,167
2026-02-26T12:40:32Z,62,86,87,60,167
2026-02-26T12:45:32Z,61,83,85,60,165
2026-02-26T12:50:34Z,63,88,92,60,168
2026-02-26T12:55:34Z,64,89,90,60,168
2026-02-26T13:00:35Z,66,91,94,60,169
2026-02-26T13:05:35Z,66,95,98,60,171
2026-02-26T13:10:36Z,66,94,97,60,171
2026-02-26T13:15:36Z,62,84,86,60,166
2026-02-26T13:20:37Z,66,90,91,60,169
